TC_ID,2018_Total_A,2018_Can_A,2018_LowVeg_A,2018_Barren_A,2018_Water_A,2018_Build_A,2018_Road_A,2018_Shrub_A,2018_Wetlands_A,2018_Imperv_A,2013_Total_A,2013_Can_A,2013_LowVeg_A,2013_Barren_A,2013_Water_A,2013_Build_A,2013_Road_A,2013_Shrub_A,2013_Wetlands_A,2013_Imperv_A,Can_PChange,LowVeg_Pchange,Barren_Pchange,Water_Pchange,Build_Pchange,Road_Pchange,Shrub_Pchange,Wetlands_Pchange,Imperv_Pchange
3711,902,902,0,0,0,0,0,0,0,0,902,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3712,4500,3810,690,0,0,0,0,0,0,0,4500,3810,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3713,7197,6848,349,0,0,0,0,0,0,0,7197,6417,653,127,0,0,0,0,0,0,6.716534206,-46.55436447,-100,0,0,0,0,0,0
3714,5404,5404,0,0,0,0,0,0,0,0,5404,5404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3715,3601,2901,700,0,0,0,0,0,0,0,3601,2901,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3716,5397,5397,0,0,0,0,0,0,0,0,5397,5397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3717,48,0,0,0,48,0,0,0,0,0,48,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3718,3597,3532,4,0,61,0,0,0,0,0,3597,3532,4,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3719,3598,2965,77,0,418,0,80,0,0,58,3598,2965,77,0,418,0,80,0,0,58,0,0,0,0,0,0,0,0,0
3720,1798,723,736,0,0,0,300,0,0,39,1798,714,745,0,0,0,300,0,0,39,1.260504202,-1.208053691,0,0,0,0,0,0,0
3721,866698,522280,243286,6272,3579,21407,29454,0,0,40420,866698,521937,255370,2302,3579,18169,29498,0,0,35843,0.065716744,-4.731957552,172.4587315,0,17.8215642,-0.149162655,0,0,12.76957844
3722,905,798,0,0,23,0,45,0,0,39,905,798,0,0,23,0,45,0,0,39,0,0,0,0,0,0,0,0,0
3723,4495,2524,1921,0,0,0,16,0,0,34,4495,2513,1659,283,0,0,40,0,0,0,0.437723836,15.79264617,-100,0,0,-60,0,0,0
3724,5400,4229,189,0,982,0,0,0,0,0,5400,4229,189,0,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3726,4495,2994,151,0,1350,0,0,0,0,0,4495,2994,151,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3727,899,899,0,0,0,0,0,0,0,0,899,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3728,4500,0,9,0,38,0,0,0,4453,0,4500,0,9,0,38,0,0,0,4453,0,0,0,0,0,0,0,0,0,0
3729,901,0,5,0,27,0,0,0,869,0,901,0,5,0,27,0,0,0,869,0,0,0,0,0,0,0,0,0,0
3730,7204,6017,368,0,819,0,0,0,0,0,7204,6017,368,0,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731,4499,3934,147,0,418,0,0,0,0,0,4499,3934,147,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3732,90009,4363,25817,7109,4030,14304,10891,0,0,23495,90009,4191,28809,14038,4030,7472,10892,0,0,20577,4.10403245,-10.38564338,-49.35888303,0,91.43468951,-0.00918105,0,0,14.18088157
3733,1799,1799,0,0,0,0,0,0,0,0,1799,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3734,900,126,774,0,0,0,0,0,0,0,900,126,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3735,51303,36802,13253,0,649,331,59,0,208,1,51303,36766,13290,0,649,331,59,0,208,0,0.097916553,-0.278404816,0,0,0,0,0,0,0
3736,194400,77307,45443,7,60147,4035,5481,0,0,1980,194400,75505,45631,5383,60187,1547,5583,0,0,564,2.386596914,-0.412000614,-99.86996099,-0.066459534,160.8274079,-1.826974745,0,0,251.0638298
3737,898,898,0,0,0,0,0,0,0,0,898,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3738,1803,139,1173,0,0,0,210,0,0,281,1803,139,1173,0,0,0,210,0,0,281,0,0,0,0,0,0,0,0,0
3739,7205,239,53,0,0,0,0,0,6913,0,7205,292,0,0,0,0,0,0,6913,0,-18.15068493,0,0,0,0,0,0,0,0
3740,38710,37902,603,0,200,5,0,0,0,0,38710,37880,622,0,208,0,0,0,0,0,0.058078141,-3.054662379,0,-3.846153846,0,0,0,0,0
3741,905,902,0,0,3,0,0,0,0,0,905,902,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742,2259,0,0,0,2259,0,0,0,0,0,2259,0,0,0,2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3743,1803,1753,0,0,50,0,0,0,0,0,1803,1753,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3744,32395,25452,2325,0,103,0,0,4515,0,0,32395,25330,2338,0,103,0,0,4624,0,0,0.481642321,-0.556030796,0,0,0,0,-2.357266436,0,0
3745,2698,312,166,0,0,0,0,0,2220,0,2698,388,90,0,0,0,0,0,2220,0,-19.58762887,84.44444444,0,0,0,0,0,0,0
3746,3598,2675,923,0,0,0,0,0,0,0,3598,2651,947,0,0,0,0,0,0,0,0.905318748,-2.534318902,0,0,0,0,0,0,0
3747,3599,2698,1,0,401,0,0,499,0,0,3599,2669,1,0,401,0,0,528,0,0,1.086549269,0,0,0,0,0,-5.492424242,0,0
3748,44107,37906,6148,0,53,0,0,0,0,0,44107,37906,6148,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3749,9001,8278,723,0,0,0,0,0,0,0,9001,8272,729,0,0,0,0,0,0,0,0.072533849,-0.823045267,0,0,0,0,0,0,0
3750,2701,161,1657,0,0,38,18,0,0,827,2701,158,1660,0,0,38,18,0,0,827,1.898734177,-0.180722892,0,0,0,0,0,0,0
3751,900,719,144,0,37,0,0,0,0,0,900,719,144,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3752,5399,5329,0,0,70,0,0,0,0,0,5399,5329,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3753,1797,0,58,0,32,0,0,0,1707,0,1797,0,58,0,32,0,0,0,1707,0,0,0,0,0,0,0,0,0,0
3754,903,522,381,0,0,0,0,0,0,0,903,522,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3755,2703,1962,741,0,0,0,0,0,0,0,2703,1962,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3756,1801,10,43,0,0,0,0,0,1748,0,1801,53,0,0,0,0,0,0,1748,0,-81.13207547,0,0,0,0,0,0,0,0
3757,3602,0,0,0,0,0,0,0,3602,0,3602,0,0,0,0,0,0,0,3602,0,0,0,0,0,0,0,0,0,0
3758,8109,7500,33,0,576,0,0,0,0,0,8109,7500,33,0,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3759,898,549,190,0,0,0,0,159,0,0,898,544,195,0,0,0,0,159,0,0,0.919117647,-2.564102564,0,0,0,0,0,0,0
3760,2698,2322,0,0,376,0,0,0,0,0,2698,2322,0,0,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3761,1800,1654,0,0,146,0,0,0,0,0,1800,1654,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3762,1799,1641,0,0,158,0,0,0,0,0,1799,1641,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3763,1802,928,874,0,0,0,0,0,0,0,1802,928,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3764,897,492,405,0,0,0,0,0,0,0,897,479,418,0,0,0,0,0,0,0,2.713987474,-3.110047847,0,0,0,0,0,0,0
3765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3766,2702,2702,0,0,0,0,0,0,0,0,2702,2702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3767,899,788,2,0,109,0,0,0,0,0,899,788,2,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3768,901,229,672,0,0,0,0,0,0,0,901,229,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3769,903,902,1,0,0,0,0,0,0,0,903,902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3770,900,838,0,0,62,0,0,0,0,0,900,838,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3771,9886,9419,402,0,65,0,0,0,0,0,9886,9403,414,0,69,0,0,0,0,0,0.17015846,-2.898550725,0,-5.797101449,0,0,0,0,0
3772,3595,0,65,0,14,0,0,0,3516,0,3595,0,65,0,14,0,0,0,3516,0,0,0,0,0,0,0,0,0,0
3773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3774,9000,7449,544,0,0,0,0,1007,0,0,9000,7434,544,0,0,0,0,1022,0,0,0.201775626,0,0,0,0,0,-1.467710372,0,0
3775,5398,4822,101,0,475,0,0,0,0,0,5398,4822,101,0,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3776,3600,3218,0,0,382,0,0,0,0,0,3600,3218,0,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3777,1800,1726,0,0,74,0,0,0,0,0,1800,1726,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3778,895,895,0,0,0,0,0,0,0,0,895,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3779,8097,8096,0,0,0,0,0,1,0,0,8097,8096,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3781,7195,7195,0,0,0,0,0,0,0,0,7195,6693,258,0,0,0,0,244,0,0,7.500373525,-100,0,0,0,0,-100,0,0
3782,899,884,0,0,15,0,0,0,0,0,899,884,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3783,6298,5611,687,0,0,0,0,0,0,0,6298,5611,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3784,3597,3411,186,0,0,0,0,0,0,0,3597,3411,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3785,1803,1579,5,0,219,0,0,0,0,0,1803,1579,5,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3786,894,710,184,0,0,0,0,0,0,0,894,710,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3787,65711,65464,247,0,0,0,0,0,0,0,65711,65464,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3788,894,894,0,0,0,0,0,0,0,0,894,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3789,2695,0,0,0,2695,0,0,0,0,0,2695,0,0,0,2695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3791,3602,3376,226,0,0,0,0,0,0,0,3602,3425,177,0,0,0,0,0,0,0,-1.430656934,27.68361582,0,0,0,0,0,0,0
3792,8104,7982,122,0,0,0,0,0,0,0,8104,7982,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3795,902,636,16,0,250,0,0,0,0,0,902,636,16,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3796,3881,86,163,0,3632,0,0,0,0,0,3881,86,163,0,3632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3797,3595,0,0,0,3595,0,0,0,0,0,3595,0,0,0,3595,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3799,14399,14399,0,0,0,0,0,0,0,0,14399,14399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3800,4500,2534,1110,119,0,323,393,0,0,21,4500,2135,1234,119,0,323,400,268,0,21,18.68852459,-10.04862237,0,0,0,-1.75,-100,0,0
3801,5403,4653,153,0,597,0,0,0,0,0,5403,4653,153,0,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3802,52202,42230,2169,0,7803,0,0,0,0,0,52202,42230,2169,0,7803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3803,4499,4444,23,0,0,6,25,0,0,1,4499,4444,23,0,0,6,25,0,0,1,0,0,0,0,0,0,0,0,0
3804,901,901,0,0,0,0,0,0,0,0,901,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3805,8993,8668,325,0,0,0,0,0,0,0,8993,8668,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3806,26102,25727,375,0,0,0,0,0,0,0,26102,25727,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3807,897,16,91,249,292,144,0,0,0,105,897,16,91,249,292,144,0,0,0,105,0,0,0,0,0,0,0,0,0
3808,903,323,508,0,0,0,0,0,72,0,903,296,535,0,0,0,0,0,72,0,9.121621622,-5.046728972,0,0,0,0,0,0,0
3809,24302,15145,4182,1527,635,158,633,0,0,2022,24302,15184,4067,1677,635,133,636,0,0,1970,-0.256849315,2.827637079,-8.944543828,0,18.79699248,-0.471698113,0,0,2.639593909
3810,4501,3377,744,0,336,0,41,0,0,3,4501,3377,744,0,336,0,41,0,0,3,0,0,0,0,0,0,0,0,0
3811,1797,1796,0,0,0,0,0,0,1,0,1797,1796,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3812,13503,13503,0,0,0,0,0,0,0,0,13503,13503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3813,897,245,258,0,165,0,0,0,229,0,897,241,261,0,165,0,0,0,230,0,1.659751037,-1.149425287,0,0,0,0,0,-0.434782609,0
3814,16201,16201,0,0,0,0,0,0,0,0,16201,16201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3815,7200,7200,0,0,0,0,0,0,0,0,7200,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3816,20710,18366,6,0,2338,0,0,0,0,0,20710,18366,6,0,2338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3817,21598,21125,466,0,0,0,2,0,0,5,21598,19798,1793,0,0,0,2,0,0,5,6.702697242,-74.01003904,0,0,0,0,0,0,0
3818,1803,1803,0,0,0,0,0,0,0,0,1803,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3819,1797,939,669,0,189,0,0,0,0,0,1797,932,673,0,192,0,0,0,0,0,0.751072961,-0.59435364,0,-1.5625,0,0,0,0,0
3820,899,899,0,0,0,0,0,0,0,0,899,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3821,903,821,0,0,82,0,0,0,0,0,903,821,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3822,897,897,0,0,0,0,0,0,0,0,897,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3823,1800,1565,0,0,235,0,0,0,0,0,1800,1565,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3824,906,822,84,0,0,0,0,0,0,0,906,822,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3825,897,897,0,0,0,0,0,0,0,0,897,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3826,903,903,0,0,0,0,0,0,0,0,903,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3827,37793,31386,6155,0,50,0,0,0,0,202,37793,31386,6155,0,50,0,0,0,0,202,0,0,0,0,0,0,0,0,0
3828,898,898,0,0,0,0,0,0,0,0,898,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3829,901,819,64,0,10,0,0,0,8,0,901,819,64,0,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0
3830,895,895,0,0,0,0,0,0,0,0,895,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831,5398,5389,3,0,0,0,6,0,0,0,5398,5389,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
3832,904,904,0,0,0,0,0,0,0,0,904,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3833,1803,1803,0,0,0,0,0,0,0,0,1803,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3834,26101,25465,600,0,36,0,0,0,0,0,26101,25465,600,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3835,896,896,0,0,0,0,0,0,0,0,896,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3836,1802,1658,0,0,144,0,0,0,0,0,1802,1658,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3837,1802,231,591,0,0,145,423,0,0,412,1802,191,629,0,0,145,423,0,0,414,20.94240838,-6.041335453,0,0,0,0,0,0,-0.483091787
3838,46793,30758,12941,0,0,206,2134,0,0,754,46793,30729,12993,0,0,206,2137,0,0,728,0.094373393,-0.400215501,0,0,0,-0.140383715,0,0,3.571428571
3839,904,734,170,0,0,0,0,0,0,0,904,734,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3840,897,897,0,0,0,0,0,0,0,0,897,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3841,17104,17002,102,0,0,0,0,0,0,0,17104,17002,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3842,900,811,0,0,89,0,0,0,0,0,900,811,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3843,8992,6001,2696,0,0,0,153,0,0,142,8992,6001,2696,0,0,0,153,0,0,142,0,0,0,0,0,0,0,0,0
3844,251106,117103,131088,28,1575,572,440,0,0,300,251106,115417,132802,0,1575,572,440,0,0,300,1.460790005,-1.290643213,0,0,0,0,0,0,0
3845,3598,1320,2278,0,0,0,0,0,0,0,3598,1233,2365,0,0,0,0,0,0,0,7.055961071,-3.678646934,0,0,0,0,0,0,0
3846,899,899,0,0,0,0,0,0,0,0,899,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3847,6298,6298,0,0,0,0,0,0,0,0,6298,6298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3848,907,907,0,0,0,0,0,0,0,0,907,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3849,904,904,0,0,0,0,0,0,0,0,904,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3850,3601,3601,0,0,0,0,0,0,0,0,3601,3601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3851,895,443,452,0,0,0,0,0,0,0,895,430,465,0,0,0,0,0,0,0,3.023255814,-2.795698925,0,0,0,0,0,0,0
3852,27908,26366,0,0,1542,0,0,0,0,0,27908,26366,0,0,1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3853,901,901,0,0,0,0,0,0,0,0,901,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3854,5391,3835,111,0,0,0,0,0,1445,0,5391,3847,99,0,0,0,0,0,1445,0,-0.311931375,12.12121212,0,0,0,0,0,0,0
3855,11700,11679,21,0,0,0,0,0,0,0,11700,11679,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3856,1796,1297,499,0,0,0,0,0,0,0,1796,1262,534,0,0,0,0,0,0,0,2.773375594,-6.554307116,0,0,0,0,0,0,0
3857,3597,1819,1754,0,24,0,0,0,0,0,3597,1819,1754,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3858,1798,1092,584,0,0,0,0,122,0,0,1798,1092,584,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0
3859,1800,1104,696,0,0,0,0,0,0,0,1800,1104,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3860,6298,6286,12,0,0,0,0,0,0,0,6298,6286,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3861,3599,3599,0,0,0,0,0,0,0,0,3599,3599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3862,900,848,52,0,0,0,0,0,0,0,900,847,53,0,0,0,0,0,0,0,0.118063754,-1.886792453,0,0,0,0,0,0,0
3863,897,897,0,0,0,0,0,0,0,0,897,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3864,10811,9492,1319,0,0,0,0,0,0,0,10811,9402,1409,0,0,0,0,0,0,0,0.95724314,-6.387508872,0,0,0,0,0,0,0
3865,900,900,0,0,0,0,0,0,0,0,900,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3866,895,895,0,0,0,0,0,0,0,0,895,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3867,2697,2685,12,0,0,0,0,0,0,0,2697,2685,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3868,2700,2700,0,0,0,0,0,0,0,0,2700,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3869,901,901,0,0,0,0,0,0,0,0,901,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3870,6301,5494,592,0,0,0,0,215,0,0,6301,5494,592,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0
3871,4498,4498,0,0,0,0,0,0,0,0,4498,4498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3872,1800,1800,0,0,0,0,0,0,0,0,1800,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3873,8099,7765,334,0,0,0,0,0,0,0,8099,7765,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3874,899,899,0,0,0,0,0,0,0,0,899,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3875,2698,2691,7,0,0,0,0,0,0,0,2698,2691,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3876,896,896,0,0,0,0,0,0,0,0,896,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3877,898,434,398,0,66,0,0,0,0,0,898,434,398,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3878,22494,15534,6780,0,180,0,0,0,0,0,22494,15534,6598,182,180,0,0,0,0,0,0,2.75841164,-100,0,0,0,0,0,0
3879,14404,14004,400,0,0,0,0,0,0,0,14404,14004,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3880,9007,8447,560,0,0,0,0,0,0,0,9007,8428,579,0,0,0,0,0,0,0,0.225439013,-3.281519862,0,0,0,0,0,0,0
3881,900,900,0,0,0,0,0,0,0,0,900,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3882,4498,2989,6,0,0,0,0,1503,0,0,4498,2989,6,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0
3883,9900,9900,0,0,0,0,0,0,0,0,9900,9900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3884,548102,509098,31522,2747,88,537,1541,0,0,2569,548102,509266,31403,2747,88,537,1541,0,0,2520,-0.032988654,0.378944687,0,0,0,0,0,0,1.944444444
3885,3600,3600,0,0,0,0,0,0,0,0,3600,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3886,26102,26102,0,0,0,0,0,0,0,0,26102,26102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3887,896,896,0,0,0,0,0,0,0,0,896,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3889,896,896,0,0,0,0,0,0,0,0,896,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3890,3599,3114,49,0,436,0,0,0,0,0,3599,3114,49,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3891,8098,1888,6061,0,149,0,0,0,0,0,8098,1870,6079,0,149,0,0,0,0,0,0.962566845,-0.296101332,0,0,0,0,0,0,0
3892,2697,2642,55,0,0,0,0,0,0,0,2697,2642,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3893,53093,48712,1866,0,1128,0,0,1387,0,0,53093,48704,1866,0,1128,0,0,1395,0,0,0.016425756,0,0,0,0,0,-0.573476703,0,0
3894,5397,5397,0,0,0,0,0,0,0,0,5397,5397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3895,1804,1517,287,0,0,0,0,0,0,0,1804,1517,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3896,24311,24311,0,0,0,0,0,0,0,0,24311,24311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3897,900,900,0,0,0,0,0,0,0,0,900,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3898,900,878,9,0,13,0,0,0,0,0,900,878,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,897,0,400,0,497,0,0,0,0,0,897,0,400,0,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3901,5403,5403,0,0,0,0,0,0,0,0,5403,5403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3902,1802,1802,0,0,0,0,0,0,0,0,1802,1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3903,5404,1375,3924,0,65,0,37,0,0,3,5404,1353,3946,0,65,0,37,0,0,3,1.62601626,-0.557526609,0,0,0,0,0,0,0
3904,899,899,0,0,0,0,0,0,0,0,899,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3905,898,890,8,0,0,0,0,0,0,0,898,890,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3906,4499,4499,0,0,0,0,0,0,0,0,4499,4499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3907,898,898,0,0,0,0,0,0,0,0,898,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3910,4496,3786,670,0,40,0,0,0,0,0,4496,3778,678,0,40,0,0,0,0,0,0.21175225,-1.179941003,0,0,0,0,0,0,0
3911,16191,15467,724,0,0,0,0,0,0,0,16191,15467,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3912,901,0,0,0,808,0,0,0,0,93,901,0,0,0,808,0,0,0,0,93,0,0,0,0,0,0,0,0,0
3913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3915,903,11,892,0,0,0,0,0,0,0,903,11,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3916,1798,1626,143,0,29,0,0,0,0,0,1798,1626,143,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
